time,na_item,values,geo
1999-01-01,CapFormGov,1001,NA
1999-04-01,CapFormGov,1193,NA
1999-07-01,CapFormGov,1404,NA
1999-10-01,CapFormGov,2254,NA
2000-01-01,CapFormGov,1042,NA
2000-04-01,CapFormGov,1199,NA
2000-07-01,CapFormGov,1343,NA
2000-10-01,CapFormGov,2156,NA
2001-01-01,CapFormGov,1021,NA
2001-04-01,CapFormGov,1112,NA
2001-07-01,CapFormGov,1287,NA
2001-10-01,CapFormGov,1987,NA
2002-01-01,CapFormGov,1133,NA
2002-04-01,CapFormGov,1289,NA
2002-07-01,CapFormGov,1460,NA
2002-10-01,CapFormGov,2231,NA
2003-01-01,CapFormGov,1147,NA
2003-04-01,CapFormGov,1256,NA
2003-07-01,CapFormGov,1498,NA
2003-10-01,CapFormGov,2084,NA
2004-01-01,CapFormGov,1123,NA
2004-04-01,CapFormGov,1285,NA
2004-07-01,CapFormGov,1461,NA
2004-10-01,CapFormGov,2155,NA
2005-01-01,CapFormGov,1584,NA
2005-04-01,CapFormGov,1724,NA
2005-07-01,CapFormGov,1843,NA
2005-10-01,CapFormGov,2424,NA
2006-01-01,CapFormGov,1688,NA
2006-04-01,CapFormGov,1782,NA
2006-07-01,CapFormGov,1923,NA
2006-10-01,CapFormGov,2468,NA
2007-01-01,CapFormGov,1712,NA
2007-04-01,CapFormGov,1830,NA
2007-07-01,CapFormGov,2205,NA
2007-10-01,CapFormGov,2825,NA
2008-01-01,CapFormGov,1910,NA
2008-04-01,CapFormGov,2322,NA
2008-07-01,CapFormGov,2324,NA
2008-10-01,CapFormGov,3103,NA
2009-01-01,CapFormGov,2124,NA
2009-04-01,CapFormGov,2218,NA
2009-07-01,CapFormGov,2564,NA
2009-10-01,CapFormGov,2901,NA
2010-01-01,CapFormGov,2174,NA
2010-04-01,CapFormGov,2252,NA
2010-07-01,CapFormGov,2392,NA
2010-10-01,CapFormGov,2856,NA
2011-01-01,CapFormGov,2067,NA
2011-04-01,CapFormGov,2172,NA
2011-07-01,CapFormGov,2321,NA
2011-10-01,CapFormGov,2832,NA
2012-01-01,CapFormGov,2091,NA
2012-04-01,CapFormGov,2125,NA
2012-07-01,CapFormGov,2303,NA
2012-10-01,CapFormGov,2841,NA
2013-01-01,CapFormGov,2124,NA
2013-04-01,CapFormGov,2312,NA
2013-07-01,CapFormGov,2483,NA
2013-10-01,CapFormGov,2980,NA
2014-01-01,CapFormGov,2169,NA
2014-04-01,CapFormGov,2216,NA
2014-07-01,CapFormGov,2454,NA
2014-10-01,CapFormGov,3082,NA
2015-01-01,CapFormGov,2232,NA
2015-04-01,CapFormGov,2342,NA
2015-07-01,CapFormGov,2501,NA
2015-10-01,CapFormGov,3164,NA
2016-01-01,CapFormGov,2313,NA
2016-04-01,CapFormGov,2471,NA
2016-07-01,CapFormGov,2625,NA
2016-10-01,CapFormGov,3233,NA
2017-01-01,CapFormGov,2453,NA
2017-04-01,CapFormGov,2713,NA
2017-07-01,CapFormGov,2874,NA
2017-10-01,CapFormGov,3382,NA
2018-01-01,CapFormGov,2224,NA
2018-04-01,CapFormGov,2695,NA
2018-07-01,CapFormGov,2968,NA
2018-10-01,CapFormGov,3931,NA
2019-01-01,CapFormGov,2397,NA
2019-04-01,CapFormGov,2925,NA
2019-07-01,CapFormGov,3154,NA
2019-10-01,CapFormGov,3939,NA
2020-01-01,CapFormGov,2425,NA
2020-04-01,CapFormGov,2857,NA
2020-07-01,CapFormGov,3051,NA
2020-10-01,CapFormGov,4315,NA
2021-01-01,CapFormGov,2839,NA
2021-04-01,CapFormGov,3039,NA
2021-07-01,CapFormGov,3959,NA
2021-10-01,CapFormGov,4713,NA
2022-01-01,CapFormGov,2847,NA
2022-04-01,CapFormGov,3652,NA
2022-07-01,CapFormGov,3825,NA
2022-10-01,CapFormGov,5152,NA
2023-01-01,CapFormGov,3568,NA
2023-04-01,CapFormGov,3995,NA
2023-07-01,CapFormGov,4479,NA
2023-10-01,CapFormGov,5371,NA
2024-01-01,CapFormGov,3533,NA
2024-04-01,CapFormGov,3890,NA
2024-07-01,CapFormGov,4592,NA
2005-01-01,PriceETS,12.2,AT
2005-04-01,PriceETS,18.11103448275862,AT
2005-07-01,PriceETS,23.16646153846154,AT
2005-10-01,PriceETS,21.779206349206348,AT
2006-01-01,PriceETS,25.507384615384616,AT
2006-04-01,PriceETS,18.444666666666667,AT
2006-07-01,PriceETS,15.661384615384616,AT
2006-10-01,PriceETS,9.423064516129031,AT
2007-01-01,PriceETS,2.0678125,AT
2007-04-01,PriceETS,0.38366666666666666,AT
2007-07-01,PriceETS,0.088,AT
2007-10-01,PriceETS,0.04836065573770492,AT
2008-01-01,PriceETS,1.7666129032258064,AT
2008-04-01,PriceETS,25.254603174603176,AT
2008-07-01,PriceETS,24.12272727272727,AT
2008-10-01,PriceETS,17.81639344262295,AT
2009-01-01,PriceETS,11.21968253968254,AT
2009-04-01,PriceETS,13.495333333333331,AT
2009-07-01,PriceETS,14.142424242424244,AT
2009-10-01,PriceETS,13.716666666666669,AT
2010-01-01,PriceETS,12.906825396825395,AT
2010-04-01,PriceETS,14.95967213114754,AT
2010-07-01,PriceETS,14.71560606060606,AT
2010-10-01,PriceETS,14.755625,AT
2011-01-01,PriceETS,14.898125,AT
2011-04-01,PriceETS,15.91672131147541,AT
2011-07-01,PriceETS,12.100757575757576,AT
2011-10-01,PriceETS,8.950793650793651,AT
2012-01-01,PriceETS,7.648,AT
2012-04-01,PriceETS,6.9046666666666665,AT
2012-07-01,PriceETS,7.572,AT
2012-10-01,PriceETS,7.368196721311476,AT
2013-01-01,PriceETS,4.660483870967742,AT
2013-04-01,PriceETS,3.870819672131147,AT
2013-07-01,PriceETS,4.6042424242424245,AT
2013-10-01,PriceETS,4.729508196721311,AT
2014-01-01,PriceETS,5.844285714285714,AT
2014-04-01,PriceETS,5.298064516129032,AT
2014-07-01,PriceETS,6.0643939393939394,AT
2014-10-01,PriceETS,6.583548387096775,AT
2015-01-01,PriceETS,7.005396825396826,AT
2015-04-01,PriceETS,7.340163934426229,AT
2015-07-01,PriceETS,7.966666666666667,AT
2015-10-01,PriceETS,8.391111111111112,AT
2016-01-01,PriceETS,5.612096774193549,AT
2016-04-01,PriceETS,5.751692307692307,AT
2016-07-01,PriceETS,4.547424242424243,AT
2016-10-01,PriceETS,5.51484375,AT
2017-01-01,PriceETS,5.155076923076923,AT
2017-04-01,PriceETS,4.805806451612903,AT
2017-07-01,PriceETS,5.893692307692308,AT
2017-10-01,PriceETS,7.462698412698413,AT
2018-01-01,PriceETS,9.766825396825396,AT
2018-04-01,PriceETS,14.473809523809525,AT
2018-07-01,PriceETS,18.809538461538462,AT
2018-10-01,PriceETS,20.205806451612904,AT
2019-01-01,PriceETS,22.09428571428571,AT
2019-04-01,PriceETS,25.45032258064516,AT
2019-07-01,PriceETS,26.901515151515152,AT
2019-10-01,PriceETS,24.82241935483871,AT
2020-01-01,PriceETS,22.745,AT
2020-04-01,PriceETS,21.239032258064515,AT
2020-07-01,PriceETS,27.35681818181818,AT
2020-10-01,PriceETS,27.5034375,AT
2021-01-01,PriceETS,37.56873015873016,AT
2021-04-01,PriceETS,50.21258064516129,AT
2021-07-01,PriceETS,57.05045454545454,AT
2021-10-01,PriceETS,68.62815384615385,AT
2022-01-01,PriceETS,82.820625,AT
2022-04-01,PriceETS,83.48730158730159,AT
2022-07-01,PriceETS,79.66227272727272,AT
2022-10-01,PriceETS,77.3909375,AT
2023-01-01,PriceETS,86.9043076923077,AT
2023-04-01,PriceETS,86.34016129032258,AT
2023-07-01,PriceETS,84.39292307692308,AT
2023-10-01,PriceETS,76.15269841269841,AT
2024-01-01,PriceETS,59.59952380952381,AT
2024-04-01,PriceETS,67.97015873015873,AT
2024-07-01,PriceETS,67.41784615384616,AT
2024-10-01,PriceETS,63.226,AT
1980-01-01,Factor,100,AT
1980-04-01,Factor,100,AT
1980-07-01,Factor,100,AT
1980-10-01,Factor,100,AT
1981-01-01,Factor,100,AT
1981-04-01,Factor,100,AT
1981-07-01,Factor,100,AT
1981-10-01,Factor,100,AT
1982-01-01,Factor,100,AT
1982-04-01,Factor,100,AT
1982-07-01,Factor,100,AT
1982-10-01,Factor,100,AT
1983-01-01,Factor,100,AT
1983-04-01,Factor,100,AT
1983-07-01,Factor,100,AT
1983-10-01,Factor,100,AT
1984-01-01,Factor,100,AT
1984-04-01,Factor,100,AT
1984-07-01,Factor,100,AT
1984-10-01,Factor,100,AT
1985-01-01,Factor,100,AT
1985-04-01,Factor,100,AT
1985-07-01,Factor,100,AT
1985-10-01,Factor,100,AT
1986-01-01,Factor,100,AT
1986-04-01,Factor,100,AT
1986-07-01,Factor,100,AT
1986-10-01,Factor,100,AT
1987-01-01,Factor,100,AT
1987-04-01,Factor,100,AT
1987-07-01,Factor,100,AT
1987-10-01,Factor,100,AT
1988-01-01,Factor,100,AT
1988-04-01,Factor,100,AT
1988-07-01,Factor,100,AT
1988-10-01,Factor,100,AT
1989-01-01,Factor,100,AT
1989-04-01,Factor,100,AT
1989-07-01,Factor,100,AT
1989-10-01,Factor,100,AT
1990-01-01,Factor,100,AT
1990-04-01,Factor,100,AT
1990-07-01,Factor,100,AT
1990-10-01,Factor,100,AT
1991-01-01,Factor,100,AT
1991-04-01,Factor,100,AT
1991-07-01,Factor,100,AT
1991-10-01,Factor,100,AT
1992-01-01,Factor,100,AT
1992-04-01,Factor,100,AT
1992-07-01,Factor,100,AT
1992-10-01,Factor,100,AT
1993-01-01,Factor,100,AT
1993-04-01,Factor,100,AT
1993-07-01,Factor,100,AT
1993-10-01,Factor,100,AT
1994-01-01,Factor,100,AT
1994-04-01,Factor,100,AT
1994-07-01,Factor,100,AT
1994-10-01,Factor,100,AT
1995-01-01,Factor,100,AT
1995-04-01,Factor,100,AT
1995-07-01,Factor,100,AT
1995-10-01,Factor,100,AT
1996-01-01,Factor,100,AT
1996-04-01,Factor,100,AT
1996-07-01,Factor,100,AT
1996-10-01,Factor,100,AT
1997-01-01,Factor,100,AT
1997-04-01,Factor,100,AT
1997-07-01,Factor,100,AT
1997-10-01,Factor,100,AT
1998-01-01,Factor,100,AT
1998-04-01,Factor,100,AT
1998-07-01,Factor,100,AT
1998-10-01,Factor,100,AT
1999-01-01,Factor,100,AT
1999-04-01,Factor,100,AT
1999-07-01,Factor,100,AT
1999-10-01,Factor,100,AT
2000-01-01,Factor,100,AT
2000-04-01,Factor,100,AT
2000-07-01,Factor,100,AT
2000-10-01,Factor,100,AT
2001-01-01,Factor,100,AT
2001-04-01,Factor,100,AT
2001-07-01,Factor,100,AT
2001-10-01,Factor,100,AT
2002-01-01,Factor,100,AT
2002-04-01,Factor,100,AT
2002-07-01,Factor,100,AT
2002-10-01,Factor,100,AT
2003-01-01,Factor,100,AT
2003-04-01,Factor,100,AT
2003-07-01,Factor,100,AT
2003-10-01,Factor,100,AT
2004-01-01,Factor,100,AT
2004-04-01,Factor,100,AT
2004-07-01,Factor,100,AT
2004-10-01,Factor,100,AT
2005-01-01,Factor,100,AT
2005-04-01,Factor,100,AT
2005-07-01,Factor,100,AT
2005-10-01,Factor,100,AT
2006-01-01,Factor,100,AT
2006-04-01,Factor,100,AT
2006-07-01,Factor,100,AT
2006-10-01,Factor,100,AT
2007-01-01,Factor,100,AT
2007-04-01,Factor,100,AT
2007-07-01,Factor,100,AT
2007-10-01,Factor,100,AT
2008-01-01,Factor,100,AT
2008-04-01,Factor,100,AT
2008-07-01,Factor,100,AT
2008-10-01,Factor,100,AT
2009-01-01,Factor,100,AT
2009-04-01,Factor,100,AT
2009-07-01,Factor,100,AT
2009-10-01,Factor,100,AT
2010-01-01,Factor,100,AT
2010-04-01,Factor,100,AT
2010-07-01,Factor,100,AT
2010-10-01,Factor,100,AT
2011-01-01,Factor,100,AT
2011-04-01,Factor,100,AT
2011-07-01,Factor,100,AT
2011-10-01,Factor,100,AT
2012-01-01,Factor,100,AT
2012-04-01,Factor,100,AT
2012-07-01,Factor,100,AT
2012-10-01,Factor,100,AT
2013-01-01,Factor,100,AT
2013-04-01,Factor,100,AT
2013-07-01,Factor,100,AT
2013-10-01,Factor,100,AT
2014-01-01,Factor,100,AT
2014-04-01,Factor,100,AT
2014-07-01,Factor,100,AT
2014-10-01,Factor,100,AT
2015-01-01,Factor,100,AT
2015-04-01,Factor,100,AT
2015-07-01,Factor,100,AT
2015-10-01,Factor,100,AT
2016-01-01,Factor,100,AT
2016-04-01,Factor,100,AT
2016-07-01,Factor,100,AT
2016-10-01,Factor,100,AT
2017-01-01,Factor,100,AT
2017-04-01,Factor,100,AT
2017-07-01,Factor,100,AT
2017-10-01,Factor,100,AT
2018-01-01,Factor,100,AT
2018-04-01,Factor,100,AT
2018-07-01,Factor,100,AT
2018-10-01,Factor,100,AT
2019-01-01,Factor,100,AT
2019-04-01,Factor,100,AT
2019-07-01,Factor,100,AT
2019-10-01,Factor,100,AT
2020-01-01,Factor,100,AT
2020-04-01,Factor,100,AT
2020-07-01,Factor,100,AT
2020-10-01,Factor,100,AT
2021-01-01,Factor,100,AT
2021-04-01,Factor,100,AT
2021-07-01,Factor,100,AT
2021-10-01,Factor,100,AT
2022-01-01,Factor,100,AT
2022-04-01,Factor,100,AT
2022-07-01,Factor,100,AT
2022-10-01,Factor,100,AT
2023-01-01,Factor,100,AT
2023-04-01,Factor,100,AT
2023-07-01,Factor,100,AT
2023-10-01,Factor,100,AT
2024-01-01,Factor,100,AT
2024-04-01,Factor,100,AT
2024-07-01,Factor,100,AT
2024-10-01,Factor,100,AT
1996-01-01,HICPlocal,71.55333333333333,AT
1996-04-01,HICPlocal,71.71666666666667,AT
1996-07-01,HICPlocal,71.76333333333334,AT
1996-10-01,HICPlocal,72.05333333333333,AT
1997-01-01,HICPlocal,72.46333333333334,AT
1997-04-01,HICPlocal,72.56,AT
1997-07-01,HICPlocal,72.58333333333333,AT
1997-10-01,HICPlocal,72.82,AT
1998-01-01,HICPlocal,73.22666666666666,AT
1998-04-01,HICPlocal,73.27333333333333,AT
1998-07-01,HICPlocal,73.08333333333333,AT
1998-10-01,HICPlocal,73.22666666666666,AT
1999-01-01,HICPlocal,73.39333333333333,AT
1999-04-01,HICPlocal,73.44,AT
1999-07-01,HICPlocal,73.42,AT
1999-10-01,HICPlocal,74.06333333333333,AT
2000-01-01,HICPlocal,74.68333333333334,AT
2000-04-01,HICPlocal,74.83,AT
2000-07-01,HICPlocal,74.92333333333333,AT
2000-10-01,HICPlocal,75.64,AT
2001-01-01,HICPlocal,76.16666666666666,AT
2001-04-01,HICPlocal,76.84333333333333,AT
2001-07-01,HICPlocal,76.82,AT
2001-10-01,HICPlocal,77.14666666666666,AT
2002-01-01,HICPlocal,77.52,AT
2002-04-01,HICPlocal,78.07000000000001,AT
2002-07-01,HICPlocal,78.12,AT
2002-10-01,HICPlocal,78.42999999999999,AT
2003-01-01,HICPlocal,78.87333333333333,AT
2003-04-01,HICPlocal,78.91666666666667,AT
2003-07-01,HICPlocal,79.00666666666667,AT
2003-10-01,HICPlocal,79.40666666666667,AT
2004-01-01,HICPlocal,80.01,AT
2004-04-01,HICPlocal,80.48333333333333,AT
2004-07-01,HICPlocal,80.62333333333333,AT
2004-10-01,HICPlocal,81.3,AT
2005-01-01,HICPlocal,81.91,AT
2005-04-01,HICPlocal,82.15666666666667,AT
2005-07-01,HICPlocal,82.37333333333333,AT
2005-10-01,HICPlocal,82.75666666666666,AT
2006-01-01,HICPlocal,83.10000000000001,AT
2006-04-01,HICPlocal,83.83,AT
2006-07-01,HICPlocal,83.84333333333333,AT
2006-10-01,HICPlocal,83.97666666666666,AT
2007-01-01,HICPlocal,84.58666666666667,AT
2007-04-01,HICPlocal,85.4,AT
2007-07-01,HICPlocal,85.48,AT
2007-10-01,HICPlocal,86.65,AT
2008-01-01,HICPlocal,87.33333333333333,AT
2008-04-01,HICPlocal,88.58,AT
2008-07-01,HICPlocal,88.64666666666666,AT
2008-10-01,HICPlocal,88.59,AT
2009-01-01,HICPlocal,88.24,AT
2009-04-01,HICPlocal,88.66,AT
2009-07-01,HICPlocal,88.56,AT
2009-10-01,HICPlocal,89.11,AT
2010-01-01,HICPlocal,89.41,AT
2010-04-01,HICPlocal,90.24333333333334,AT
2010-07-01,HICPlocal,90.03666666666666,AT
2010-10-01,HICPlocal,90.88666666666668,AT
2011-01-01,HICPlocal,92.1,AT
2011-04-01,HICPlocal,93.57666666666668,AT
2011-07-01,HICPlocal,93.47666666666667,AT
2011-10-01,HICPlocal,94.22666666666667,AT
2012-01-01,HICPlocal,94.60333333333332,AT
2012-04-01,HICPlocal,95.69,AT
2012-07-01,HICPlocal,95.71666666666668,AT
2012-10-01,HICPlocal,96.97333333333331,AT
2013-01-01,HICPlocal,97.07,AT
2013-04-01,HICPlocal,97.84333333333332,AT
2013-07-01,HICPlocal,97.61,AT
2013-10-01,HICPlocal,98.57,AT
2014-01-01,HICPlocal,98.51,AT
2014-04-01,HICPlocal,99.40666666666668,AT
2014-07-01,HICPlocal,99.08333333333331,AT
2014-10-01,HICPlocal,99.80666666666669,AT
2015-01-01,HICPlocal,99.12666666666668,AT
2015-04-01,HICPlocal,100.37666666666668,AT
2015-07-01,HICPlocal,99.95666666666666,AT
2015-10-01,HICPlocal,100.54,AT
2016-01-01,HICPlocal,100.14333333333332,AT
2016-04-01,HICPlocal,101.00333333333334,AT
2016-07-01,HICPlocal,100.71666666666668,AT
2016-10-01,HICPlocal,102.02,AT
2017-01-01,HICPlocal,102.32666666666668,AT
2017-04-01,HICPlocal,103.18,AT
2017-07-01,HICPlocal,102.94333333333331,AT
2017-10-01,HICPlocal,104.44333333333331,AT
2018-01-01,HICPlocal,104.34333333333332,AT
2018-04-01,HICPlocal,105.38333333333334,AT
2018-07-01,HICPlocal,105.25333333333332,AT
2018-10-01,HICPlocal,106.66666666666669,AT
2019-01-01,HICPlocal,106.01333333333334,AT
2019-04-01,HICPlocal,107.13666666666668,AT
2019-07-01,HICPlocal,106.67333333333332,AT
2019-10-01,HICPlocal,108.11,AT
2020-01-01,HICPlocal,108.11,AT
2020-04-01,HICPlocal,108.27,AT
2020-07-01,HICPlocal,108.21,AT
2020-10-01,HICPlocal,109.28333333333332,AT
2021-01-01,HICPlocal,109.71333333333334,AT
2021-04-01,HICPlocal,111.05,AT
2021-07-01,HICPlocal,111.54666666666668,AT
2021-10-01,HICPlocal,113.53333333333332,AT
2022-01-01,HICPlocal,115.77666666666669,AT
2022-04-01,HICPlocal,119.78,AT
2022-07-01,HICPlocal,122.59,AT
2022-10-01,HICPlocal,126.12,AT
2023-01-01,HICPlocal,128.04666666666668,AT
2023-04-01,HICPlocal,130.12,AT
2023-07-01,HICPlocal,130.83666666666667,AT
2023-10-01,HICPlocal,132.59333333333333,AT
2024-01-01,HICPlocal,133.32666666666665,AT
2024-04-01,HICPlocal,134.36666666666667,AT
2024-07-01,HICPlocal,133.95,AT
2024-10-01,HICPlocal,135.18333333333334,AT
1996-04-01,Inflation,0.22826795863226657,AT
1996-07-01,Inflation,0.06507088078085083,AT
1996-10-01,Inflation,0.40410608946071624,AT
1997-01-01,Inflation,0.5690229459659661,AT
1997-04-01,Inflation,0.13340080040479876,AT
1997-07-01,Inflation,0.03215729511208148,AT
1997-10-01,Inflation,0.32606199770378586,AT
1998-01-01,Inflation,0.5584546370044855,AT
1998-04-01,Inflation,0.06372906045156618,AT
1998-07-01,Inflation,-0.2593030661450247,AT
1998-10-01,Inflation,0.19612314709235695,AT
1999-01-01,Inflation,0.22760378732702763,AT
1999-04-01,Inflation,0.06358434008538494,AT
1999-07-01,Inflation,-0.02723311546840417,AT
1999-10-01,Inflation,0.8762371742486119,AT
2000-01-01,Inflation,0.8371213826004833,AT
2000-04-01,Inflation,0.19638473555009303,AT
2000-07-01,Inflation,0.12472715933894656,AT
2000-10-01,Inflation,0.9565333451973154,AT
2001-01-01,Inflation,0.6962806275339194,AT
2001-04-01,Inflation,0.8884026258205819,AT
2001-07-01,Inflation,-0.03036481152128642,AT
2001-10-01,Inflation,0.4252364835546316,AT
2002-01-01,Inflation,0.4839267196681665,AT
2002-04-01,Inflation,0.7094943240454223,AT
2002-07-01,Inflation,0.06404508774176657,AT
2002-10-01,Inflation,0.39682539682538154,AT
2003-01-01,Inflation,0.5652598920481222,AT
2003-04-01,Inflation,0.05494041078522933,AT
2003-07-01,Inflation,0.11404435058078571,AT
2003-10-01,Inflation,0.5062863893342225,AT
2004-01-01,Inflation,0.7598018638233635,AT
2004-04-01,Inflation,0.5915927175769643,AT
2004-07-01,Inflation,0.17394905777593775,AT
2004-10-01,Inflation,0.8392938355314784,AT
2005-01-01,Inflation,0.75030750307503,AT
2005-04-01,Inflation,0.30114353151833684,AT
2005-07-01,Inflation,0.2637237797703597,AT
2005-10-01,Inflation,0.46536095823890306,AT
2006-01-01,Inflation,0.414870906674203,AT
2006-04-01,Inflation,0.8784596871239346,AT
2006-07-01,Inflation,0.01590520497833164,AT
2006-10-01,Inflation,0.15902675625173032,AT
2007-01-01,Inflation,0.726392251815997,AT
2007-04-01,Inflation,0.9615384615384606,AT
2007-07-01,Inflation,0.0936768149882884,AT
2007-10-01,Inflation,1.3687412260177838,AT
2008-01-01,Inflation,0.7886131948451505,AT
2008-04-01,Inflation,1.427480916030538,AT
2008-07-01,Inflation,0.07526153383005518,AT
2008-10-01,Inflation,-0.06392419342707877,AT
2009-01-01,Inflation,-0.39507845129248054,AT
2009-04-01,Inflation,0.4759746146872187,AT
2009-07-01,Inflation,-0.11279043537107414,AT
2009-10-01,Inflation,0.621047877145435,AT
2010-01-01,Inflation,0.33666255190214023,AT
2010-04-01,Inflation,0.9320359393058304,AT
2010-07-01,Inflation,-0.2290104532190865,AT
2010-10-01,Inflation,0.9440598274777038,AT
2011-01-01,Inflation,1.334995965671522,AT
2011-04-01,Inflation,1.6033297140789071,AT
2011-07-01,Inflation,-0.10686424678516115,AT
2011-10-01,Inflation,0.8023392647006383,AT
2012-01-01,Inflation,0.3997452950332364,AT
2012-04-01,Inflation,1.1486557908459956,AT
2012-07-01,Inflation,0.02786776744348504,AT
2012-10-01,Inflation,1.3129026641128267,AT
2013-01-01,Inflation,0.0996837618589422,AT
2013-04-01,Inflation,0.7966759383262865,AT
2013-07-01,Inflation,-0.23847647599904703,AT
2013-10-01,Inflation,0.983505788341352,AT
2014-01-01,Inflation,-0.06087044739777627,AT
2014-04-01,Inflation,0.910229079958036,AT
2014-07-01,Inflation,-0.3252632284890393,AT
2014-10-01,Inflation,0.7300252312868059,AT
2015-01-01,Inflation,-0.6813172132790128,AT
2015-04-01,Inflation,1.2610128455175196,AT
2015-07-01,Inflation,-0.4184239365058297,AT
2015-10-01,Inflation,0.58358622069563,AT
2016-01-01,Inflation,-0.3945361713414175,AT
2016-04-01,Inflation,0.8587690976267487,AT
2016-07-01,Inflation,-0.2838190158740727,AT
2016-10-01,Inflation,1.2940592420982897,AT
2017-01-01,Inflation,0.3005946546428857,AT
2017-04-01,Inflation,0.833930549221439,AT
2017-07-01,Inflation,-0.2293726174323169,AT
2017-10-01,Inflation,1.457112327170288,AT
2018-01-01,Inflation,-0.09574569942232884,AT
2018-04-01,Inflation,0.9967095805513908,AT
2018-07-01,Inflation,-0.1233591649533541,AT
2018-10-01,Inflation,1.34279199391944,AT
2019-01-01,Inflation,-0.6125000000000025,AT
2019-04-01,Inflation,1.059615142749341,AT
2019-07-01,Inflation,-0.4324694315671618,AT
2019-10-01,Inflation,1.3467908255734022,AT
2020-01-01,Inflation,0,AT
2020-04-01,Inflation,0.14799741004532105,AT
2020-07-01,Inflation,-0.05541701302300016,AT
2020-10-01,Inflation,0.9918984690262802,AT
2021-01-01,Inflation,0.39347262467592514,AT
2021-04-01,Inflation,1.2183265479734997,AT
2021-07-01,Inflation,0.4472459852919133,AT
2021-10-01,Inflation,1.7810184078412603,AT
2022-01-01,Inflation,1.9759248385202637,AT
2022-04-01,Inflation,3.4578066968013106,AT
2022-07-01,Inflation,2.3459676072800155,AT
2022-10-01,Inflation,2.879517089485277,AT
2023-01-01,Inflation,1.5276456285019635,AT
2023-04-01,Inflation,1.6192013328473915,AT
2023-07-01,Inflation,0.5507736448406613,AT
2023-10-01,Inflation,1.3426409518228788,AT
2024-01-01,Inflation,0.5530695359243702,AT
2024-04-01,Inflation,0.7800390019501129,AT
2024-07-01,Inflation,-0.31009675018607213,AT
2024-10-01,Inflation,0.9207415702376622,AT
1987-07-01,PriceOil,16.891173342786242,AT
1987-10-01,PriceOil,14.718721686846225,AT
1988-01-01,PriceOil,12.6955816781516,AT
1988-04-01,PriceOil,13.261530872317683,AT
1988-07-01,PriceOil,12.868175287356324,AT
1988-10-01,PriceOil,11.595317439972655,AT
1989-01-01,PriceOil,15.62777481797194,AT
1989-04-01,PriceOil,17.527692450898257,AT
1989-07-01,PriceOil,16.105702364394993,AT
1989-10-01,PriceOil,16.96072346839259,AT
1990-01-01,PriceOil,16.441310659477395,AT
1990-04-01,PriceOil,13.093972356260736,AT
1990-07-01,PriceOil,20.17740069417663,AT
1990-10-01,PriceOil,23.88409190692229,AT
1991-01-01,PriceOil,15.522254529188102,AT
1991-04-01,PriceOil,15.88918827888178,AT
1991-07-01,PriceOil,16.884772263766145,AT
1991-10-01,PriceOil,16.44479872459147,AT
1992-01-01,PriceOil,14.216695707270713,AT
1992-04-01,PriceOil,15.733605912879383,AT
1992-07-01,PriceOil,14.4959953820622,AT
1992-10-01,PriceOil,15.15653339641984,AT
1993-01-01,PriceOil,15.321293574128518,AT
1993-04-01,PriceOil,15.12263838249917,AT
1993-07-01,PriceOil,14.335390767625832,AT
1993-10-01,PriceOil,13.31578947368421,AT
1994-01-01,PriceOil,12.406683256309991,AT
1994-04-01,PriceOil,13.838748495788208,AT
1994-07-01,PriceOil,13.677861102054129,AT
1994-10-01,PriceOil,13.352685050798256,AT
1995-01-01,PriceOil,13.264745150396609,AT
1995-04-01,PriceOil,13.57625845229151,AT
1995-07-01,PriceOil,12.35141725083816,AT
1995-10-01,PriceOil,12.843479580992868,AT
1996-01-01,PriceOil,14.417773634739374,AT
1996-04-01,PriceOil,15.544041450777202,AT
1996-07-01,PriceOil,16.371056349081776,AT
1996-10-01,PriceOil,18.68610824946509,AT
1997-01-01,PriceOil,17.998303647158608,AT
1997-04-01,PriceOil,15.784871010056843,AT
1997-07-01,PriceOil,16.93039421933596,AT
1997-10-01,PriceOil,16.699305679188182,AT
1998-01-01,PriceOil,12.973868237026132,AT
1998-04-01,PriceOil,12.095601599418393,AT
1998-07-01,PriceOil,11.147892994542364,AT
1998-10-01,PriceOil,9.524214103653357,AT
1999-01-01,PriceOil,10.137303851640514,AT
1999-04-01,PriceOil,14.646608004541584,AT
1999-07-01,PriceOil,19.683387373641047,AT
1999-10-01,PriceOil,23.10211946050096,AT
2000-01-01,PriceOil,27.328940699442473,AT
2000-04-01,PriceOil,28.94342048864123,AT
2000-07-01,PriceOil,33.87096774193548,AT
2000-10-01,PriceOil,34.458136588736615,AT
2001-01-01,PriceOil,27.96793760831889,AT
2001-04-01,PriceOil,31.277936962750715,AT
2001-07-01,PriceOil,28.41738739750646,AT
2001-10-01,PriceOil,21.654202477955128,AT
2002-01-01,PriceOil,24.093086926762492,AT
2002-04-01,PriceOil,27.329124945581192,AT
2002-07-01,PriceOil,27.33279121772718,AT
2002-10-01,PriceOil,26.756053632179302,AT
2003-01-01,PriceOil,29.354207436399214,AT
2003-04-01,PriceOil,23.01266268026733,AT
2003-07-01,PriceOil,25.275604551920345,AT
2003-10-01,PriceOil,24.73507148864592,AT
2004-01-01,PriceOil,25.598143554453067,AT
2004-04-01,PriceOil,29.395650008301512,AT
2004-07-01,PriceOil,33.87070376432079,AT
