time,na_item,values,geo
2022-10-01,DFVAOther,107.325,FR
2023-01-01,DFVAOther,107.114,FR
2023-04-01,DFVAOther,109.007,FR
2023-07-01,DFVAOther,111.379,FR
2023-10-01,DFVAOther,110.173,FR
2024-01-01,DFVAOther,109.397,FR
2024-04-01,DFVAOther,110.416,FR
2024-07-01,DFVAOther,110.749,FR
1980-01-01,ConsHH,62989.2,FR
1980-04-01,ConsHH,65975.8,FR
1980-07-01,ConsHH,66116.4,FR
1980-10-01,ConsHH,73459.3,FR
1981-01-01,ConsHH,70383.8,FR
1981-04-01,ConsHH,73967.6,FR
1981-07-01,ConsHH,74814.9,FR
1981-10-01,ConsHH,83480.5,FR
1982-01-01,ConsHH,79970.2,FR
1982-04-01,ConsHH,83005.2,FR
1982-07-01,ConsHH,77942,FR
1982-10-01,ConsHH,87589,FR
1983-01-01,ConsHH,85105.9,FR
1983-04-01,ConsHH,84883.5,FR
1983-07-01,ConsHH,82792.3,FR
1983-10-01,ConsHH,91706.3,FR
1984-01-01,ConsHH,88787.3,FR
1984-04-01,ConsHH,91238.9,FR
1984-07-01,ConsHH,90007.4,FR
1984-10-01,ConsHH,98851.1,FR
1985-01-01,ConsHH,96986.4,FR
1985-04-01,ConsHH,99101,FR
1985-07-01,ConsHH,98547.7,FR
1985-10-01,ConsHH,109056.5,FR
1986-01-01,ConsHH,105897.8,FR
1986-04-01,ConsHH,106470.5,FR
1986-07-01,ConsHH,104587.8,FR
1986-10-01,ConsHH,113758.7,FR
1987-01-01,ConsHH,108877.9,FR
1987-04-01,ConsHH,111255.2,FR
1987-07-01,ConsHH,110155.1,FR
1987-10-01,ConsHH,119247.8,FR
1988-01-01,ConsHH,113723.1,FR
1988-04-01,ConsHH,116023.9,FR
1988-07-01,ConsHH,116198.6,FR
1988-10-01,ConsHH,124453.1,FR
1989-01-01,ConsHH,120624.5,FR
1989-04-01,ConsHH,124534.1,FR
1989-07-01,ConsHH,125029,FR
1989-10-01,ConsHH,134731.8,FR
1990-01-01,ConsHH,132927,FR
1990-04-01,ConsHH,133638.5,FR
1990-07-01,ConsHH,131298.2,FR
1990-10-01,ConsHH,143580.4,FR
1991-01-01,ConsHH,136965.8,FR
1991-04-01,ConsHH,136960.5,FR
1991-07-01,ConsHH,134893.4,FR
1991-10-01,ConsHH,146638.3,FR
1992-01-01,ConsHH,142389,FR
1992-04-01,ConsHH,143177.2,FR
1992-07-01,ConsHH,142683.6,FR
1992-10-01,ConsHH,158952.9,FR
1993-01-01,ConsHH,153702.6,FR
1993-04-01,ConsHH,153863.9,FR
1993-07-01,ConsHH,149711.8,FR
1993-10-01,ConsHH,160726.9,FR
1994-01-01,ConsHH,157576.2,FR
1994-04-01,ConsHH,158100.2,FR
1994-07-01,ConsHH,156796.8,FR
1994-10-01,ConsHH,167116.8,FR
1995-01-01,ConsHH,162792.8,FR
1995-04-01,ConsHH,165069.1,FR
1995-07-01,ConsHH,163081.5,FR
1995-10-01,ConsHH,172905.4,FR
1996-01-01,ConsHH,172813.3,FR
1996-04-01,ConsHH,172158,FR
1996-07-01,ConsHH,169981.6,FR
1996-10-01,ConsHH,176703.4,FR
1997-01-01,ConsHH,171425,FR
1997-04-01,ConsHH,170771.7,FR
1997-07-01,ConsHH,168038,FR
1997-10-01,ConsHH,180031.3,FR
1998-01-01,ConsHH,177241.2,FR
1998-04-01,ConsHH,178574.8,FR
1998-07-01,ConsHH,177375.6,FR
1998-10-01,ConsHH,187966.1,FR
1999-01-01,ConsHH,183467.5,FR
1999-04-01,ConsHH,182697.7,FR
1999-07-01,ConsHH,183067.1,FR
1999-10-01,ConsHH,199272.5,FR
2000-01-01,ConsHH,195339,FR
2000-04-01,ConsHH,195755.1,FR
2000-07-01,ConsHH,193358.1,FR
2000-10-01,ConsHH,208961.7,FR
2001-01-01,ConsHH,204280.7,FR
2001-04-01,ConsHH,205050.4,FR
2001-07-01,ConsHH,201190.7,FR
2001-10-01,ConsHH,217959.7,FR
2002-01-01,ConsHH,210875.1,FR
2002-04-01,ConsHH,210612.2,FR
2002-07-01,ConsHH,208048,FR
2002-10-01,ConsHH,223465.4,FR
2003-01-01,ConsHH,218545.6,FR
2003-04-01,ConsHH,216845.8,FR
2003-07-01,ConsHH,214424,FR
2003-10-01,ConsHH,230774.1,FR
2004-01-01,ConsHH,226694.7,FR
2004-04-01,ConsHH,226417.8,FR
2004-07-01,ConsHH,222372.6,FR
2004-10-01,ConsHH,241441.1,FR
2005-01-01,ConsHH,235662.6,FR
2005-04-01,ConsHH,236771.9,FR
2005-07-01,ConsHH,233263,FR
2005-10-01,ConsHH,251389.5,FR
2006-01-01,ConsHH,248299.8,FR
2006-04-01,ConsHH,249063.5,FR
2006-07-01,ConsHH,245494.5,FR
2006-10-01,ConsHH,261452.9,FR
2007-01-01,ConsHH,258010.2,FR
2007-04-01,ConsHH,259192.8,FR
2007-07-01,ConsHH,257420.1,FR
2007-10-01,ConsHH,276932.2,FR
2008-01-01,ConsHH,271416.2,FR
2008-04-01,ConsHH,271300.1,FR
2008-07-01,ConsHH,265869.6,FR
2008-10-01,ConsHH,278200.1,FR
2009-01-01,ConsHH,268564.2,FR
2009-04-01,ConsHH,264876.4,FR
2009-07-01,ConsHH,259928.7,FR
2009-10-01,ConsHH,279458.4,FR
2010-01-01,ConsHH,274033,FR
2010-04-01,ConsHH,271763,FR
2010-07-01,ConsHH,270041,FR
2010-10-01,ConsHH,290560.2,FR
2011-01-01,ConsHH,285863,FR
2011-04-01,ConsHH,280694.9,FR
2011-07-01,ConsHH,275546.9,FR
2011-10-01,ConsHH,293324.7,FR
2012-01-01,ConsHH,288554.3,FR
2012-04-01,ConsHH,282725.1,FR
2012-07-01,ConsHH,278013.1,FR
2012-10-01,ConsHH,297101,FR
2013-01-01,ConsHH,290660,FR
2013-04-01,ConsHH,285700.9,FR
2013-07-01,ConsHH,283005.7,FR
2013-10-01,ConsHH,301340.1,FR
2014-01-01,ConsHH,292638.1,FR
2014-04-01,ConsHH,289729.5,FR
2014-07-01,ConsHH,286692.7,FR
2014-10-01,ConsHH,305027.7,FR
2015-01-01,ConsHH,298416.3,FR
2015-04-01,ConsHH,295310.4,FR
2015-07-01,ConsHH,292825.5,FR
2015-10-01,ConsHH,309495.4,FR
2016-01-01,ConsHH,304042.4,FR
2016-04-01,ConsHH,301582.9,FR
2016-07-01,ConsHH,297105,FR
2016-10-01,ConsHH,316479.4,FR
2017-01-01,ConsHH,310905.9,FR
2017-04-01,ConsHH,307260.6,FR
2017-07-01,ConsHH,305204.2,FR
2017-10-01,ConsHH,323276.1,FR
2018-01-01,ConsHH,320059.9,FR
2018-04-01,ConsHH,316583.7,FR
2018-07-01,ConsHH,315134.5,FR
2018-10-01,ConsHH,332132.2,FR
2019-01-01,ConsHH,326303.3,FR
2019-04-01,ConsHH,325065.7,FR
2019-07-01,ConsHH,324652.5,FR
2019-10-01,ConsHH,339958.8,FR
2020-01-01,ConsHH,314234.8,FR
2020-04-01,ConsHH,279042.4,FR
2020-07-01,ConsHH,323396.7,FR
2020-10-01,ConsHH,325462.8,FR
2021-01-01,ConsHH,316232.6,FR
2021-04-01,ConsHH,319495.5,FR
2021-07-01,ConsHH,334493.6,FR
2021-10-01,ConsHH,354885.3,FR
2022-01-01,ConsHH,345384.4,FR
2022-04-01,ConsHH,350014.7,FR
2022-07-01,ConsHH,358621.1,FR
2022-10-01,ConsHH,379704.8,FR
2023-01-01,ConsHH,376991.3,FR
2023-04-01,ConsHH,377966.8,FR
2023-07-01,ConsHH,386833,FR
2023-10-01,ConsHH,404961.1,FR
2024-01-01,ConsHH,396889.7,FR
2024-04-01,ConsHH,388857.9,FR
2024-07-01,ConsHH,395886.2,FR
1980-01-01,ConsGov,25397.5,FR
1980-04-01,ConsGov,26224.4,FR
1980-07-01,ConsGov,27410.7,FR
1980-10-01,ConsGov,28028.1,FR
1981-01-01,ConsGov,28802.9,FR
1981-04-01,ConsGov,29623.4,FR
1981-07-01,ConsGov,30877.7,FR
1981-10-01,ConsGov,32010.7,FR
1982-01-01,ConsGov,33233.9,FR
1982-04-01,ConsGov,33910.8,FR
1982-07-01,ConsGov,32770.5,FR
1982-10-01,ConsGov,33820.3,FR
1983-01-01,ConsGov,35679.5,FR
1983-04-01,ConsGov,35078.5,FR
1983-07-01,ConsGov,35185.5,FR
1983-10-01,ConsGov,35984.2,FR
1984-01-01,ConsGov,37366.6,FR
1984-04-01,ConsGov,37975.6,FR
1984-07-01,ConsGov,38247.2,FR
1984-10-01,ConsGov,39605.6,FR
1985-01-01,ConsGov,40793.1,FR
1985-04-01,ConsGov,41036,FR
1985-07-01,ConsGov,41455.4,FR
1985-10-01,ConsGov,43159.4,FR
1986-01-01,ConsGov,44927.1,FR
1986-04-01,ConsGov,43721,FR
1986-07-01,ConsGov,43293,FR
1986-10-01,ConsGov,44680.2,FR
1987-01-01,ConsGov,44668.1,FR
1987-04-01,ConsGov,44645.3,FR
1987-07-01,ConsGov,44876.9,FR
1987-10-01,ConsGov,46559.1,FR
1988-01-01,ConsGov,46856.7,FR
1988-04-01,ConsGov,47160.6,FR
1988-07-01,ConsGov,46866.6,FR
1988-10-01,ConsGov,47679.8,FR
1989-01-01,ConsGov,48469.1,FR
1989-04-01,ConsGov,49015.6,FR
1989-07-01,ConsGov,48868.2,FR
1989-10-01,ConsGov,52075,FR
1990-01-01,ConsGov,52375.4,FR
1990-04-01,ConsGov,53256,FR
1990-07-01,ConsGov,52914.6,FR
1990-10-01,ConsGov,54671.3,FR
1991-01-01,ConsGov,55328,FR
1991-04-01,ConsGov,55740.5,FR
1991-07-01,ConsGov,55688.2,FR
1991-10-01,ConsGov,57456.7,FR
1992-01-01,ConsGov,58981.5,FR
1992-04-01,ConsGov,59593.2,FR
1992-07-01,ConsGov,60182.4,FR
1992-10-01,ConsGov,64403.4,FR
1993-01-01,ConsGov,66251.4,FR
1993-04-01,ConsGov,67234.6,FR
1993-07-01,ConsGov,65622.5,FR
1993-10-01,ConsGov,67308,FR
1994-01-01,ConsGov,68568,FR
1994-04-01,ConsGov,68214.6,FR
1994-07-01,ConsGov,67937.2,FR
1994-10-01,ConsGov,69947.5,FR
1995-01-01,ConsGov,70692.2,FR
1995-04-01,ConsGov,71165.2,FR
1995-07-01,ConsGov,70976.4,FR
1995-10-01,ConsGov,73482.9,FR
1996-01-01,ConsGov,74422.3,FR
1996-04-01,ConsGov,74879,FR
1996-07-01,ConsGov,73828.1,FR
1996-10-01,ConsGov,75965,FR
1997-01-01,ConsGov,75632.7,FR
1997-04-01,ConsGov,76030.3,FR
1997-07-01,ConsGov,74496.6,FR
1997-10-01,ConsGov,77063.6,FR
1998-01-01,ConsGov,76421.1,FR
1998-04-01,ConsGov,76230.2,FR
1998-07-01,ConsGov,75197.3,FR
1998-10-01,ConsGov,78261.2,FR
1999-01-01,ConsGov,78881.3,FR
1999-04-01,ConsGov,79585.8,FR
1999-07-01,ConsGov,78884.4,FR
1999-10-01,ConsGov,81790.5,FR
2000-01-01,ConsGov,82554.3,FR
2000-04-01,ConsGov,83113.1,FR
2000-07-01,ConsGov,82185.8,FR
2000-10-01,ConsGov,84678,FR
2001-01-01,ConsGov,84955.8,FR
2001-04-01,ConsGov,85456.7,FR
2001-07-01,ConsGov,84501.3,FR
2001-10-01,ConsGov,87374.9,FR
2002-01-01,ConsGov,88746.1,FR
2002-04-01,ConsGov,89929.4,FR
2002-07-01,ConsGov,89804.6,FR
2002-10-01,ConsGov,93374.8,FR
2003-01-01,ConsGov,94601.5,FR
2003-04-01,ConsGov,93157.1,FR
2003-07-01,ConsGov,93931,FR
2003-10-01,ConsGov,97841.4,FR
2004-01-01,ConsGov,99128.5,FR
2004-04-01,ConsGov,97448.9,FR
2004-07-01,ConsGov,97431.3,FR
2004-10-01,ConsGov,100312.3,FR
2005-01-01,ConsGov,102655.3,FR
2005-04-01,ConsGov,101599.2,FR
2005-07-01,ConsGov,101130.5,FR
2005-10-01,ConsGov,104601.4,FR
2006-01-01,ConsGov,103835.1,FR
2006-04-01,ConsGov,106167.4,FR
2006-07-01,ConsGov,103826.8,FR
2006-10-01,ConsGov,109358.2,FR
2007-01-01,ConsGov,106761.4,FR
2007-04-01,ConsGov,110017,FR
2007-07-01,ConsGov,107728.9,FR
2007-10-01,ConsGov,113512.9,FR
2008-01-01,ConsGov,109488,FR
2008-04-01,ConsGov,113393.5,FR
2008-07-01,ConsGov,111519.7,FR
2008-10-01,ConsGov,117372.5,FR
2009-01-01,ConsGov,113669.3,FR
2009-04-01,ConsGov,118020.4,FR
2009-07-01,ConsGov,115982.6,FR
2009-10-01,ConsGov,122741.4,FR
2010-01-01,ConsGov,118077.5,FR
2010-04-01,ConsGov,121345.8,FR
2010-07-01,ConsGov,118910.9,FR
2010-10-01,ConsGov,124078.7,FR
2011-01-01,ConsGov,121656.2,FR
2011-04-01,ConsGov,123738,FR
2011-07-01,ConsGov,121436.3,FR
2011-10-01,ConsGov,127415.2,FR
2012-01-01,ConsGov,124170.8,FR
2012-04-01,ConsGov,126700.7,FR
2012-07-01,ConsGov,124009.1,FR
2012-10-01,ConsGov,130937.3,FR
2013-01-01,ConsGov,125923.6,FR
2013-04-01,ConsGov,129435.1,FR
2013-07-01,ConsGov,127802.2,FR
2013-10-01,ConsGov,133674.8,FR
2014-01-01,ConsGov,128287.4,FR
2014-04-01,ConsGov,131537.5,FR
2014-07-01,ConsGov,129432.4,FR
2014-10-01,ConsGov,135501.5,FR
2015-01-01,ConsGov,129624.9,FR
2015-04-01,ConsGov,133474.5,FR
2015-07-01,ConsGov,130080.9,FR
2015-10-01,ConsGov,136696.4,FR
2016-01-01,ConsGov,129699.7,FR
2016-04-01,ConsGov,136474.4,FR
2016-07-01,ConsGov,132110.6,FR
2016-10-01,ConsGov,140029.4,FR
2017-01-01,ConsGov,135179.2,FR
2017-04-01,ConsGov,139260.6,FR
2017-07-01,ConsGov,136170.5,FR
2017-10-01,ConsGov,143792.6,FR
2018-01-01,ConsGov,137184.8,FR
2018-04-01,ConsGov,140976.1,FR
2018-07-01,ConsGov,137808.9,FR
2018-10-01,ConsGov,145657.9,FR
2019-01-01,ConsGov,138987.7,FR
2019-04-01,ConsGov,143702.4,FR
2019-07-01,ConsGov,141097.9,FR
2019-10-01,ConsGov,148227.3,FR
2020-01-01,ConsGov,141598.7,FR
2020-04-01,ConsGov,145432.9,FR
2020-07-01,ConsGov,145012.2,FR
2020-10-01,ConsGov,155403.6,FR
2021-01-01,ConsGov,150910.3,FR
2021-04-01,ConsGov,156750.3,FR
2021-07-01,ConsGov,154675.4,FR
2021-10-01,ConsGov,162980.3,FR
2022-01-01,ConsGov,157985.8,FR
2022-04-01,ConsGov,162271.7,FR
2022-07-01,ConsGov,162181.2,FR
2022-10-01,ConsGov,170840.4,FR
2023-01-01,ConsGov,164411.5,FR
2023-04-01,ConsGov,169402.6,FR
2023-07-01,ConsGov,166972.9,FR
2023-10-01,ConsGov,177856.9,FR
2024-01-01,ConsGov,172009.6,FR
2024-04-01,ConsGov,178246.7,FR
2024-07-01,ConsGov,176037.2,FR
1980-01-01,Exports,27362.2,FR
1980-04-01,Exports,28226,FR
1980-07-01,Exports,25580.8,FR
1980-10-01,Exports,28829.4,FR
1981-01-01,Exports,29625.1,FR
1981-04-01,Exports,32132.7,FR
1981-07-01,Exports,31237,FR
1981-10-01,Exports,33301.7,FR
1982-01-01,Exports,33190.6,FR
1982-04-01,Exports,33869.6,FR
1982-07-01,Exports,30457.6,FR
1982-10-01,Exports,34868.3,FR
1983-01-01,Exports,35103.6,FR
1983-04-01,Exports,36650,FR
1983-07-01,Exports,34815.7,FR
1983-10-01,Exports,39350.3,FR
1984-01-01,Exports,40076.3,FR
1984-04-01,Exports,41754.7,FR
1984-07-01,Exports,39973.6,FR
1984-10-01,Exports,44527.4,FR
1985-01-01,Exports,44214.5,FR
1985-04-01,Exports,45499.2,FR
1985-07-01,Exports,41396.4,FR
1985-10-01,Exports,45563.5,FR
1986-01-01,Exports,43168.5,FR
1986-04-01,Exports,42448.1,FR
1986-07-01,Exports,39112.4,FR
1986-10-01,Exports,41975.3,FR
1987-01-01,Exports,40135.5,FR
1987-04-01,Exports,41044.2,FR
1987-07-01,Exports,40007.2,FR
1987-10-01,Exports,44569.5,FR
1988-01-01,Exports,44060.9,FR
1988-04-01,Exports,46055.5,FR
1988-07-01,Exports,44263.4,FR
1988-10-01,Exports,48904.8,FR
1989-01-01,Exports,51925.8,FR
1989-04-01,Exports,53831.9,FR
1989-07-01,Exports,49321.1,FR
1989-10-01,Exports,55456.4,FR
1990-01-01,Exports,55100.6,FR
1990-04-01,Exports,54956.6,FR
1990-07-01,Exports,51854.5,FR
1990-10-01,Exports,55884.9,FR
1991-01-01,Exports,54305.3,FR
1991-04-01,Exports,57528.3,FR
1991-07-01,Exports,56596.1,FR
1991-10-01,Exports,59879.1,FR
1992-01-01,Exports,59885.2,FR
1992-04-01,Exports,61485.1,FR
1992-07-01,Exports,58268.5,FR
1992-10-01,Exports,61439.9,FR
1993-01-01,Exports,60672,FR
1993-04-01,Exports,61546.2,FR
1993-07-01,Exports,59365.6,FR
1993-10-01,Exports,63283.5,FR
1994-01-01,Exports,62604.5,FR
1994-04-01,Exports,67217,FR
1994-07-01,Exports,64792.2,FR
1994-10-01,Exports,71292.3,FR
1995-01-01,Exports,71688.7,FR
1995-04-01,Exports,74152.8,FR
1995-07-01,Exports,69359.9,FR
1995-10-01,Exports,73850,FR
1996-01-01,Exports,74573.4,FR
1996-04-01,Exports,75627.2,FR
1996-07-01,Exports,74073.8,FR
1996-10-01,Exports,79608.6,FR
1997-01-01,Exports,78657.6,FR
1997-04-01,Exports,86381.5,FR
1997-07-01,Exports,84228.9,FR
1997-10-01,Exports,91429.5,FR
1998-01-01,Exports,89330.6,FR
1998-04-01,Exports,92265.7,FR
1998-07-01,Exports,89434.4,FR
1998-10-01,Exports,93542.7,FR
1999-01-01,Exports,88139.5,FR
1999-04-01,Exports,94879.6,FR
1999-07-01,Exports,96441,FR
1999-10-01,Exports,100117.6,FR
2000-01-01,Exports,102511.1,FR
2000-04-01,Exports,110782,FR
2000-07-01,Exports,110117.6,FR
2000-10-01,Exports,115079.3,FR
2001-01-01,Exports,113987.1,FR
2001-04-01,Exports,115022,FR
2001-07-01,Exports,112000,FR
2001-10-01,Exports,109300,FR
2002-01-01,Exports,109948.8,FR
2002-04-01,Exports,116753.9,FR
2002-07-01,Exports,114303.3,FR
2002-10-01,Exports,112459.4,FR
2003-01-01,Exports,109348.3,FR
2003-04-01,Exports,110196.2,FR
2003-07-01,Exports,109486.6,FR
2003-10-01,Exports,111215.3,FR
2004-01-01,Exports,111671.1,FR
2004-04-01,Exports,118541,FR
2004-07-01,Exports,117434.2,FR
2004-10-01,Exports,119429.7,FR
2005-01-01,Exports,117443.9,FR
2005-04-01,Exports,126115.9,FR
2005-07-01,Exports,125220.8,FR
2005-10-01,Exports,127474.7,FR
2006-01-01,Exports,131337.6,FR
2006-04-01,Exports,136237.5,FR
2006-07-01,Exports,131186.6,FR
2006-10-01,Exports,135252.4,FR
2007-01-01,Exports,135788.1,FR
2007-04-01,Exports,141483.3,FR
2007-07-01,Exports,140149.7,FR
2007-10-01,Exports,141821.6,FR
2008-01-01,Exports,145791.2,FR
2008-04-01,Exports,151237.6,FR
2008-07-01,Exports,146623.3,FR
2008-10-01,Exports,137409.1,FR
2009-01-01,Exports,122363.7,FR
2009-04-01,Exports,125652.4,FR
2009-07-01,Exports,127416.2,FR
2009-10-01,Exports,125581.6,FR
2010-01-01,Exports,129170.1,FR
2010-04-01,Exports,141617.5,FR
2010-07-01,Exports,142160.4,FR
2010-10-01,Exports,142489.6,FR
2011-01-01,Exports,147384.4,FR
2011-04-01,Exports,155150.1,FR
2011-07-01,Exports,152807.6,FR
2011-10-01,Exports,153790.7,FR
2012-01-01,Exports,155714,FR
2012-04-01,Exports,159473.1,FR
2012-07-01,Exports,159302,FR
2012-10-01,Exports,159424.5,FR
2013-01-01,Exports,153404.6,FR
2013-04-01,Exports,165287.8,FR
2013-07-01,Exports,163969.4,FR
2013-10-01,Exports,165981,FR
2014-01-01,Exports,157594.1,FR
2014-04-01,Exports,166382.7,FR
2014-07-01,Exports,166473.2,FR
2014-10-01,Exports,171646.6,FR
2015-01-01,Exports,163931.5,FR
2015-04-01,Exports,178516,FR
2015-07-01,Exports,174671.7,FR
2015-10-01,Exports,180582,FR
2016-01-01,Exports,167502.7,FR
2016-04-01,Exports,180351.6,FR
2016-07-01,Exports,173192.9,FR
2016-10-01,Exports,181936,FR
2017-01-01,Exports,178132.7,FR
2017-04-01,Exports,187067.3,FR
2017-07-01,Exports,181888.2,FR
2017-10-01,Exports,193395.8,FR
2018-01-01,Exports,185219.9,FR
2018-04-01,Exports,193334,FR
2018-07-01,Exports,191732.9,FR
2018-10-01,Exports,205051,FR
2019-01-01,Exports,195985.3,FR
2019-04-01,Exports,203071.4,FR
2019-07-01,Exports,197595.2,FR
2019-10-01,Exports,203289.8,FR
2020-01-01,Exports,177528.2,FR
2020-04-01,Exports,139736.4,FR
2020-07-01,Exports,162759.4,FR
2020-10-01,Exports,182011.3,FR
2021-01-01,Exports,177638.2,FR
2021-04-01,Exports,189951.8,FR
2021-07-01,Exports,196422.5,FR
2021-10-01,Exports,220723.8,FR
2022-01-01,Exports,225215.2,FR
2022-04-01,Exports,242203.8,FR
2022-07-01,Exports,246831,FR
2022-10-01,Exports,255081.2,FR
2023-01-01,Exports,242018.8,FR
2023-04-01,Exports,245898.1,FR
2023-07-01,Exports,233659.5,FR
2023-10-01,Exports,245961.8,FR
2024-01-01,Exports,239148.6,FR
2024-04-01,Exports,246135.4,FR
2024-07-01,Exports,239407.1,FR
1980-01-01,Imports,28582.1,FR
1980-04-01,Imports,29296.4,FR
1980-07-01,Imports,27722.7,FR
1980-10-01,Imports,30616.3,FR
1981-01-01,Imports,31530.8,FR
1981-04-01,Imports,32765.9,FR
1981-07-01,Imports,32770.2,FR
1981-10-01,Imports,36030.2,FR
1982-01-01,Imports,36223.2,FR
1982-04-01,Imports,37445.8,FR
1982-07-01,Imports,34516.6,FR
1982-10-01,Imports,38209.1,FR
1983-01-01,Imports,38215.5,FR
1983-04-01,Imports,36533,FR
1983-07-01,Imports,33733.4,FR
1983-10-01,Imports,38292.5,FR
1984-01-01,Imports,40840.1,FR
1984-04-01,Imports,40762,FR
1984-07-01,Imports,38034.9,FR
1984-10-01,Imports,43940.6,FR
1985-01-01,Imports,45610.8,FR
1985-04-01,Imports,44732,FR
1985-07-01,Imports,41290.2,FR
1985-10-01,Imports,45420.1,FR
1986-01-01,Imports,42959.9,FR
1986-04-01,Imports,42355.4,FR
1986-07-01,Imports,38095.2,FR
1986-10-01,Imports,41249.4,FR
1987-01-01,Imports,42240.4,FR
1987-04-01,Imports,43057.4,FR
1987-07-01,Imports,40779.6,FR
1987-10-01,Imports,45789.4,FR
1988-01-01,Imports,45618.9,FR
1988-04-01,Imports,46672.9,FR
1988-07-01,Imports,44587.6,FR
1988-10-01,Imports,49663.1,FR
1989-01-01,Imports,52551.4,FR
1989-04-01,Imports,55236.5,FR
1989-07-01,Imports,49632.6,FR
1989-10-01,Imports,56971,FR
1990-01-01,Imports,57047.7,FR
1990-04-01,Imports,55985.2,FR
1990-07-01,Imports,52378.9,FR
1990-10-01,Imports,58416.1,FR
1991-01-01,Imports,57585.5,FR
1991-04-01,Imports,57699.5,FR
1991-07-01,Imports,55350.6,FR
1991-10-01,Imports,58948.9,FR
1992-01-01,Imports,59087.1,FR
1992-04-01,Imports,58239.6,FR
1992-07-01,Imports,54455.5,FR
1992-10-01,Imports,59332.8,FR
1993-01-01,Imports,57640.3,FR
1993-04-01,Imports,56124.4,FR
1993-07-01,Imports,52257.4,FR
1993-10-01,Imports,57466.8,FR
1994-01-01,Imports,59582.9,FR
1994-04-01,Imports,61779.3,FR
1994-07-01,Imports,58590.8,FR
1994-10-01,Imports,65497.4,FR
1995-01-01,Imports,66577,FR
1995-04-01,Imports,67425.8,FR
1995-07-01,Imports,62986.1,FR
1995-10-01,Imports,68293.9,FR
1996-01-01,Imports,69553.5,FR
1996-04-01,Imports,69718.8,FR
1996-07-01,Imports,65842.9,FR
1996-10-01,Imports,71899.9,FR
1997-01-01,Imports,70872.8,FR
1997-04-01,Imports,73838.8,FR
1997-07-01,Imports,71996.5,FR
1997-10-01,Imports,79776.5,FR
1998-01-01,Imports,80684.4,FR
1998-04-01,Imports,81675.9,FR
1998-07-01,Imports,77530.9,FR
1998-10-01,Imports,83422.4,FR
1999-01-01,Imports,81741.9,FR
1999-04-01,Imports,84766.7,FR
1999-07-01,Imports,82166.1,FR
1999-10-01,Imports,92629.9,FR
2000-01-01,Imports,97180.1,FR
2000-04-01,Imports,102044.6,FR
2000-07-01,Imports,102220.1,FR
2000-10-01,Imports,111552.7,FR
2001-01-01,Imports,107626.1,FR
2001-04-01,Imports,107380.6,FR
2001-07-01,Imports,102270.3,FR
2001-10-01,Imports,102920.7,FR
2002-01-01,Imports,103281.3,FR
2002-04-01,Imports,105984.4,FR
2002-07-01,Imports,102569.9,FR
2002-10-01,Imports,104872.4,FR
2003-01-01,Imports,103668.5,FR
2003-04-01,Imports,103964.3,FR
2003-07-01,Imports,100390.5,FR
2003-10-01,Imports,105048.6,FR
2004-01-01,Imports,105320.4,FR
2004-04-01,Imports,112887.6,FR
2004-07-01,Imports,110088.7,FR
2004-10-01,Imports,116281.3,FR
2005-01-01,Imports,115736.7,FR
2005-04-01,Imports,123119.4,FR
2005-07-01,Imports,119907.6,FR
2005-10-01,Imports,128606.1,FR
2006-01-01,Imports,131932.9,FR
2006-04-01,Imports,135677.9,FR
2006-07-01,Imports,129581.8,FR
2006-10-01,Imports,137072.2,FR
2007-01-01,Imports,136807.8,FR
2007-04-01,Imports,142791.3,FR
2007-07-01,Imports,140158.5,FR
2007-10-01,Imports,147924.4,FR
2008-01-01,Imports,148654.9,FR
2008-04-01,Imports,154635.5,FR
2008-07-01,Imports,149589.5,FR
2008-10-01,Imports,143736.6,FR
2009-01-01,Imports,127487.7,FR
2009-04-01,Imports,126260.5,FR
2009-07-01,Imports,123243.7,FR
2009-10-01,Imports,132485.8,FR
2010-01-01,Imports,133939.2,FR
2010-04-01,Imports,144861.9,FR
2010-07-01,Imports,144576.1,FR
2010-10-01,Imports,150715.3,FR
2011-01-01,Imports,160932.3,FR
2011-04-01,Imports,163081.9,FR
2011-07-01,Imports,156399.3,FR
2011-10-01,Imports,160227.6,FR
2012-01-01,Imports,164376,FR
2012-04-01,Imports,164483.5,FR
2012-07-01,Imports,159992.6,FR
2012-10-01,Imports,164850,FR
2013-01-01,Imports,163154.2,FR
2013-04-01,Imports,166531.6,FR
2013-07-01,Imports,163975.3,FR
2013-10-01,Imports,168481.3,FR
2014-01-01,Imports,167181.5,FR
2014-04-01,Imports,169331.9,FR
2014-07-01,Imports,168288.3,FR
2014-10-01,Imports,172707.9,FR
2015-01-01,Imports,171541.5,FR
2015-04-01,Imports,176331.1,FR
2015-07-01,Imports,172319.2,FR
2015-10-01,Imports,180100.3,FR
2016-01-01,Imports,175240.5,FR
2016-04-01,Imports,177855.8,FR
2016-07-01,Imports,174010.6,FR
2016-10-01,Imports,183605.8,FR
2017-01-01,Imports,190828.5,FR
2017-04-01,Imports,188213.7,FR
2017-07-01,Imports,184076.4,FR
2017-10-01,Imports,195061.3,FR
2018-01-01,Imports,196445.3,FR
2018-04-01,Imports,200479.4,FR
2018-07-01,Imports,196029.2,FR
2018-10-01,Imports,205143.9,FR
2019-01-01,Imports,204023.1,FR
2019-04-01,Imports,206322.8,FR
2019-07-01,Imports,201244.5,FR
